 2.9769292	 0.0992743	-0.3181637	 1.7192362	 1.0842699	 0.8882008	 2.7212138	 1.7316996	-0.2038370	-0.4771041	-0.0291781	-0.0001860	
 2.9290892	 0.1953260	-0.7821592	 1.5182943	 2.1581365	 1.2199884	 1.9268156	 1.7555163	 0.1098925	-0.4527321	-0.1192001	-0.0003318	
 2.7623524	 1.3460490	-0.3616410	-0.0005247	 1.8093302	 2.8593662	 2.3962134	 0.8509521	-0.1262934	-0.0610250	-0.0637316	-0.0001053	
 2.5865802	 1.1493151	-0.1069406	 0.0569269	 0.7290656	 1.4677269	 1.8436593	 0.8211178	-0.1521825	-0.1456104	-0.0410414	 0.0002460	
 1.4653345	 0.6582442	 2.5935020	 3.1216533	 0.0018704	-1.4427800	 1.0781185	 0.8077560	 0.0597488	-0.1339042	 0.1890476	-0.0004597	
 1.9806698	 0.4908501	 0.7981020	 2.4549228	 1.8662202	-0.0604825	 0.6833082	 0.8839000	 0.3988669	-0.1164925	 0.0371739	-0.0003379	
 3.3335314	 0.7288057	 0.2956344	 1.1215499	-0.5058061	-0.2848328	 2.1380483	 1.3456159	-0.2547578	-0.3781178	 0.0246229	 0.0002456	
 3.0096623	 1.0841193	-0.1385386	 0.5701469	 0.3898040	-0.1548485	 0.9840540	 1.4473754	 0.1967359	-0.5161989	-0.2113950	 0.0006094	
 1.8098546	 1.9784772	 1.9703548	 1.8440772	 1.7468591	 1.4705697	 1.1751335	 0.8148218	 0.5186493	 0.2808049	 0.1343671	-0.0003497	
 1.6821189	 1.6672609	 1.5835432	 1.4177030	 1.2955035	 1.0792272	 0.8369103	 0.5535993	 0.2839558	 0.1210931	 0.0680965	-0.0001548	
 1.2843730	 1.0435386	 0.9724865	 0.6854539	 0.6254629	 0.4793830	 0.9190554	 0.4279754	 0.1168585	 0.0431618	 0.0646627	-0.0001621	
 0.9616632	 0.8441579	 0.9061479	 0.6857084	 0.9324159	 0.5910281	 0.2689483	 0.1816281	 0.2957287	 0.1003620	 0.0630415	-0.0002643	
 2.4432365	 2.7337148	 2.8768509	 2.5271223	 1.7058309	 0.7836480	 0.4758774	-0.1341135	-0.3952613	-0.1965628	-0.0110678	 0.0004512	
 2.0573317	 1.9338742	 1.8337063	 1.5417222	 0.9795173	 0.3845443	 0.2227853	-0.1319029	-0.2565912	-0.1509055	-0.0126554	 0.0002021	
 1.2909428	 0.2409797	 0.0246507	 0.3752547	 2.9665966	 1.4094719	 0.5683263	-0.1032219	-0.0299649	 0.0274990	 0.0486812	 0.0000756	
 0.5047157	-0.4042226	-0.2056936	 1.0654139	 2.6480013	-0.6658134	-0.0120154	-0.3545484	 0.2766141	-0.0244281	-0.0351829	 0.0002034	
 2.4140850	 2.3899162	 2.0300201	 1.3832409	 0.4398596	-0.4077899	-0.6786078	-0.8342818	-0.7410468	-0.4461839	-0.0905299	 0.0005391	
 2.9774582	 1.9104597	 1.7629154	 1.1388587	-0.4967779	-0.4468703	 0.2102612	-0.6641805	-1.0105498	-0.5906973	-0.0806392	 0.0005617	
 3.0102102	 1.3854762	 0.9651343	 0.9833404	-0.6016759	-1.0883838	 0.6044097	 0.5347898	-0.3196839	-0.3713478	 0.0021519	 0.0002175	
 2.9316504	 1.8750996	 0.3482860	-0.5224201	-0.1696371	 0.4943027	 0.6953666	-0.0714184	-0.3318722	-0.1151067	 0.0006067	 0.0000816	
 2.9548217	 2.0693098	 0.7148410	-0.3187422	-1.4277838	-1.6114786	-0.6560616	-0.6382758	-0.6919204	-0.2673877	-0.0244435	-0.0058032	
 2.0398535	 2.0512921	 1.3086762	 0.2507651	-0.3706421	-0.8765889	-0.5579410	-0.2733841	 0.1437052	 0.1463593	 0.0973763	-0.0003003	
 2.1980079	 2.1312360	 1.8687198	 1.2524243	 0.5349638	-0.0086581	 0.1976202	 0.3792156	 0.4541582	 0.2695173	 0.1077331	-0.0002328	
 1.9909670	 1.2658442	 1.1342650	 0.5352013	 0.3631377	-0.1128910	 0.1568550	-0.1800536	-0.0437905	-0.1178570	-0.0072050	 0.0001263	
-0.6524922	 2.7606980	 2.9994457	-1.9382595	 1.8253749	 1.2303447	 0.9691824	 0.5402493	 0.6415069	-0.0441925	 0.0217364	 0.0001066	
 0.5580152	 2.1230266	 1.5124820	-0.5808067	 2.0348665	-0.3575700	 0.7995137	 0.2767709	 0.1418343	 0.0106036	 0.0066877	 0.0000451	
-0.1485493	 0.9375185	 3.9667877	 1.4997235	-0.5723504	 0.4847941	 1.3583219	-0.2259585	 0.0881110	 0.0487910	 0.0531237	 0.0003656	
-0.5977614	 2.0584748	 3.5285490	-1.2308854	 0.0388055	 0.7695592	 0.1369243	-0.4121587	 0.4569037	-0.1190656	-0.0181309	 0.0001346	
 1.9779464	 1.3261100	 0.6668899	 0.7017688	 1.4587020	 1.7812974	 1.8019032	 1.2878688	 0.4505761	-0.0232236	-0.0559061	 0.0000867	
 2.4468808	 2.1168908	 1.0427012	 0.0169655	-0.1328141	 0.3197706	 1.0486222	 1.1643046	 0.8524701	 0.3606874	 0.0984969	 0.0000798	
 0.2159751	 0.3611799	 0.2213269	 0.2444671	 0.5334579	 0.0785901	 0.2721756	 0.4269258	 0.4561957	 0.2163324	 0.1010329	-0.0002945	
 0.2785269	 0.2802486	 0.3815937	 0.3550198	 0.1765778	 0.4662259	 0.3710824	 0.1288546	 0.1319225	 0.2728653	 0.1003260	-0.0007322	
