  0.276062,   0.707631,   0.870289,   0.515692,   0.739075,   0.877513,   0.176091,   -0.18139,   0.774031,  0.0959276,   0.179433, 9.18285e-005
   1.27584,   0.594081,   0.542443,    0.99357,   -0.13277,     1.3304,    1.15387,   -1.05226,  -0.717389,  -0.101773, -0.0722942, -0.000175681
   1.55925,   0.609867,  -0.136185,   0.727207,    1.01298,   0.750963,    1.48003,  -0.670316,  -0.354301,  -0.144668,  0.0468467, 0.000647321
   2.03593,   0.898842,   0.381519,    1.60501,    1.24637,   0.957393,    2.16623,    1.47891,   0.338325,  -0.580914,  -0.292348, 0.000282304
   2.33502,    1.55669,   0.778489,    1.05207,   0.909777,   0.675903,    2.02947,    1.53978,  0.0373341,  -0.590344,  -0.308081, 0.000852084
   2.38012,    1.40323,   0.614856,    0.87317,   0.595974, -0.0727103,     1.4612,    1.61288,   0.200761,  -0.710105,  -0.327475, 0.00109266
   2.28453,     1.8082,   0.898506,   0.409363,  0.0649818,   0.136398,    1.20889,    1.11572,   0.283211,  -0.350437,  -0.218321, 0.00128156
   2.82729,    1.08301,    1.08417,    2.23284,    1.36911,  -0.170521,    1.38659,    1.68263, -0.0406743,  -0.241579,   0.112177, -0.000846659
   1.89509,     1.4351,    1.34297,    1.50076,    1.02794,   0.741518,    1.14523,    1.05364,   0.259899,  -0.123835,  0.0112263, 0.00018857
   1.90463,    1.43661,    1.32866,    1.75758,    1.22013,    0.57008,    1.06663,    1.13162,   0.154609,  -0.180444,  0.0806523, 2.42682e-005
   3.20135,    1.61435,     1.0426,    1.72423,  0.0319908,  -0.597611,    1.72727,    2.07005,   0.283457, -0.0935312, -0.0283418, 0.000399517
   2.53769,    1.34988,   0.466345,   0.930867,   0.840285,   0.654167,    1.44874,    1.19109,  -0.208449,  -0.430886,  -0.160147, 0.000480131
    2.7376,    1.56147,   0.709305,    1.33822,   0.828621,    1.14489,    2.11813,   0.993135,  -0.176977,  -0.395991,  -0.254995, 0.000834198
   3.84897,    2.08527,   -0.91432, -0.0461862,    2.46871,    3.15726,    1.96444,   0.382269,   -0.16853,  -0.182817,   -0.13057, 0.000751527
   4.53144,    3.00001,   -2.27628,   0.860575,    2.34856,    3.86511,    1.49931,   0.461646,  -0.143211,  0.0143955, -0.0519548, 0.00060335
   2.34657,    2.00972,    1.21521,    1.28058,    2.03863,    2.03368,   0.986429, 0.00436533, -0.0608971,   0.237427,   0.188089, -0.000555839
   2.07498,    2.19322,    2.03772,    1.91297,    1.74945,    1.34019,   0.723783,   0.292483,   0.185077,   0.206788,   0.159017, -0.000239152
   2.17435,     2.4442,    2.30782,    1.94253,    1.61832,    1.36252,    1.04621,   0.651532,   0.318999,   0.173161,   0.157926, -0.000345048
   1.86094,    2.03025,    2.03712,    1.88876,    1.64129,    1.33664,    1.02143,    0.75001,    0.50905,   0.327519,   0.172261, -0.000390768
   1.78295,    1.91028,    1.94401,    1.86264,    1.67682,    1.42853,    1.12393,   0.816657,   0.568443,   0.342427,   0.163066, -0.000411959
   3.14867,    1.35839,    1.72513,    2.72387,   -0.89368,   -0.24111,    1.59255,    1.13038,   0.267386,  -0.457553, -0.0918275, 0.000577516
   3.31232,    1.54615,    1.39139,    1.54922,  -0.691698,  -0.515109,    1.36689,    1.09924, -0.00187564,   -0.27405,  -0.110016, 0.00103376
   3.80166,    1.12627,    1.85207,    1.64847,    -2.1035,   -1.11399,   0.991598,   0.468815,    0.31418, -0.0860397, -0.0741828, 0.000658679
    3.3638,    1.84098,    1.52117,   0.614704,   -1.71271,  -0.872891,   0.332083,   0.125682,   0.127545,   -0.38964, -0.0641333, 0.000438916
   3.46636,    1.33385,    1.01927,    1.25737,   -1.26896,   -1.64308,   0.313581,   0.600884,  -0.147739,  -0.561354, -0.0171594, -7.5253e-005
   3.15874,    2.36067,    1.03412,   0.351308,   -0.66639,   -1.05444,  -0.024539,   0.419918,  -0.184402,  -0.288949, -0.0215322, 0.000281357
    2.7813,    2.47746,    1.06877, -0.0298732, -0.0657647,   0.585059,   0.941723,   0.396538,  -0.319995,  -0.351564, -0.0545878, 0.00030909
   2.77038,    2.82032,    1.96898,    1.07673,    0.77608,    0.82386,   0.710991,   0.259121, -0.0878995,  -0.121179, -0.0694421, 0.000341935
   2.95112,    1.82275,  -0.150086,  -0.408586,    0.60111,    1.04399,   0.571881,   0.145011,  -0.134189,  -0.278965, 0.00187124, -0.000248906
   3.13015,    1.34978,   -1.12188,  -0.973586,    1.29672,    2.32927,    1.49152,    0.40473,  -0.182263,  -0.246356, 0.00226759, -0.00042124
   3.92277,    2.70044,   0.103731,  -0.423103,    1.38041,    2.20003,    1.11921, -0.0115448,  -0.409439,  -0.261396, 0.00196304, -0.00031598
   2.97502,   0.689485,   -2.05429,    -1.4462,     1.2229,    2.24156,    1.10336,  -0.044811,  -0.198555,  -0.156428,  0.0291366, -0.000212985
   3.62099,    2.88743,   0.763995, -0.0880226,     0.5245,    1.16129,   0.922556,   0.228409, -0.0269422,   0.181383,   0.079199, -0.000461396
   2.39866,    2.39485,    1.53808,  0.0842074,  -0.896023,   -1.00394,  -0.606899, -0.0485155,    0.35317,   0.265523,  0.0260218, 0.000323301
   2.21559,    1.96448,   0.943483,  -0.361489,  -0.530035,   -1.70231,  -0.735869,  -0.145204,   -0.10992,   0.123045, -0.0173033, 0.000600624
  0.135191,    0.73306,   0.679375,   0.483872,   0.420642,   0.206908,   0.828978,   0.232899,  0.0979829,   0.316114,   0.155566, -0.00030049
  0.475188,   0.598742,   0.441996,    0.56628,   0.441301,    0.36277,    1.04709,   0.237122,   0.315866,   0.160557,   0.120085, -0.000233927
   2.56461,  -0.128454,  -0.665674,   0.455386,   0.311524,   0.663219,    2.24535,  -0.763539,  -0.970619,   -0.48118, -0.0290552, 0.000488107
   2.38192,   0.397785,    -1.9171,    2.86541,  -0.844953,   0.835391,    1.31994,  -0.987993,  -0.874131,  -0.176437,   0.276864, 0.00157746
   3.07095,   0.304321, -0.00258401,    2.30573,     1.4483,   0.542171,    1.80831,    1.93277,   0.144517,  -0.794291,  -0.319794, -2.6724e-005
   4.84915,  -0.208834,  -0.700267,    2.26289,    1.48112,  -0.898269,     1.9393,    1.36439,   0.100159,  -0.840786,  -0.361015, 0.000714966
   5.02333,  -0.519392,   -1.29359,    1.87655,    1.03743,   0.411734,   0.850745,    1.65969,   0.304287,  -0.713506,   -0.40855, 0.00054771
    4.0148,   0.317258,   -1.19657,    1.22773,    1.21513,  0.0456155,    1.13489,    1.68677,  0.0724789,  -0.599532,  -0.233382, 5.35796e-005
    2.7096,  0.0998567,   0.038503,    3.24748,    2.77036,   0.470211,    1.16583,    1.68353,   0.309731,  -0.212637, -0.0755976, -0.000778516
